"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AW1","AW2","AW3","GA1","GA2","GA3","GE1","GF1","IA1","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"07240099999","2020-04-04T16:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET064METAR LFOT 041600Z AUTO 12010KT 080V160 CAVOK 18/02 Q1017 NOSIG=",
"07240099999","2020-04-04T16:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","110,1,V,0062,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET064METAR LFOT 041630Z AUTO 11012KT 080V150 CAVOK 17/03 Q1017 NOSIG=",
"07240099999","2020-04-04T17:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","110,1,N,0051,1","99999,9,9,N","035000,1,9,9","+0169,1","+0021,1","10171,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10038,1","6,1,013,1,+999,9","00,1",,"3,99,0108,1,999","SYN07607240 24981 /1110 10169 20021 30038 40171 56013 700// 333 60005 90710 91121=",
"07240099999","2020-04-04T17:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","110,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 041700Z AUTO 11010KT CAVOK 17/02 Q1017 NOSIG=",
"07240099999","2020-04-04T17:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 041730Z AUTO 12010KT CAVOK 17/03 Q1017 NOSIG=",
"07240099999","2020-04-04T18:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","120,1,N,0036,1","99999,9,9,N","055000,1,9,9","+0154,1","+0029,1","10171,1","03,0000,9,1","12,0000,9,1",,"9999,1,9,999999,9,9",,,,,,,,,,"120,M,+0179,1","120,N,+0050,1","99999,9,10038,1","6,1,007,1,+999,9","00,1",,"3,99,0088,1,999","SYN11007240 04985 /1207 10154 20029 30038 40171 56007 60002 700// 333 10179 20050 4/000 60007 90710 91117 555 60005=",
"07240099999","2020-04-04T18:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 041800Z AUTO 12007KT CAVOK 15/03 Q1017 NOSIG=",
"07240099999","2020-04-04T18:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 041830Z AUTO 12006KT CAVOK 14/02 Q1017 NOSIG=",
"07240099999","2020-04-04T19:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","120,1,N,0031,1","99999,9,9,N","060000,1,9,9","+0123,1","+0022,1","10175,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10040,1","5,1,001,1,+999,9","00,1",,"3,99,0057,1,999","SYN07607240 24986 /1206 10123 20022 30040 40175 55001 700// 333 60005 90710 91111=",
"07240099999","2020-04-04T19:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 041900Z AUTO 12006KT CAVOK 12/02 Q1017 NOSIG=",
"07240099999","2020-04-04T19:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","110,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 041930Z AUTO 11006KT CAVOK 11/02 Q1017 NOSIG=",
"07240099999","2020-04-04T20:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","055000,1,9,9","+0109,1","+0019,1","10177,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10041,1","3,1,003,1,+999,9","00,1",,"3,99,0041,1,999","SYN07607240 24985 /1106 10109 20019 30041 40177 53003 700// 333 60005 90710 91108=",
"07240099999","2020-04-04T20:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","110,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 042000Z AUTO 11006KT CAVOK 11/02 Q1017 NOSIG=",
"07240099999","2020-04-04T20:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","110,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 042030Z AUTO 11006KT CAVOK 11/02 Q1017 NOSIG=",
"07240099999","2020-04-04T21:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","055000,1,9,9","+0102,1","+0025,1","10176,1","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,10040,1","9,9,002,1,+999,9","00,1",,"3,99,0046,1,999","SYN09207240 24985 /1105 10102 20025 30040 40176 50002 700// 333 4/000 60007 90710 91109 555 60005=",
"07240099999","2020-04-04T21:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 042100Z AUTO 11005KT CAVOK 10/03 Q1017 NOSIG=",
"07240099999","2020-04-04T21:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 042130Z AUTO 07006KT CAVOK 08/02 Q1017 NOSIG=",
"07240099999","2020-04-04T22:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","080,1,N,0031,1","99999,9,9,N","060000,1,9,9","+0065,1","+0026,1","10178,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10040,1","9,9,000,1,+999,9","00,1",,"3,99,0041,1,999","SYN07607240 24986 /0806 10065 20026 30040 40178 50000 700// 333 60005 90710 91108=",
"07240099999","2020-04-04T22:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","080,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 042200Z AUTO 08006KT CAVOK 07/03 Q1017 NOSIG=",
"07240099999","2020-04-04T22:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","080,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 042230Z AUTO 08005KT CAVOK 07/03 Q1017 NOSIG=",
"07240099999","2020-04-04T23:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","070,1,N,0031,1","99999,9,9,N","055000,1,9,9","+0066,1","+0023,1","10179,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10041,1","5,1,000,1,+999,9","00,1",,"3,99,0036,1,999","SYN07607240 24985 /0706 10066 20023 30041 40179 55000 700// 333 60005 90710 91107=",
"07240099999","2020-04-04T23:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 042300Z AUTO 07006KT CAVOK 07/02 Q1017 NOSIG=",
"07240099999","2020-04-04T23:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 042330Z AUTO 07006KT CAVOK 06/02 Q1017 NOSIG=",
"07240099999","2020-04-05T00:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","070,1,N,0036,1","99999,9,9,N","055000,1,9,9","+0055,1","+0021,1","10176,1","03,0000,9,1","06,0000,9,1",,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,10038,1","8,1,002,1,+999,9","00,1",,"3,99,0041,1,999","SYN09807240 04985 /0707 10055 20021 30038 40176 58002 60001 700// 333 4/000 60007 90710 91108 555 60005=",
"07240099999","2020-04-05T00:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","070,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 050000Z AUTO 07007KT CAVOK 06/02 Q1017 NOSIG=",
"07240099999","2020-04-05T00:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","080,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050030Z AUTO 08007KT CAVOK 06/02 Q1016 NOSIG=",
"07240099999","2020-04-05T01:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","080,1,N,0041,1","99999,9,9,N","055000,1,9,9","+0060,1","+0025,1","10169,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10031,1","8,1,009,1,+999,9","00,1",,"3,99,0051,1,999","SYN07607240 24985 /0808 10060 20025 30031 40169 58009 700// 333 60005 90710 91110=",
"07240099999","2020-04-05T01:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","080,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050100Z AUTO 08008KT CAVOK 06/03 Q1016 NOSIG=",
"07240099999","2020-04-05T01:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","080,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050130Z AUTO 08008KT CAVOK 05/02 Q1016 NOSIG=",
"07240099999","2020-04-05T02:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","050000,1,9,9","+0050,1","+0017,1","10168,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10030,1","6,1,011,1,+999,9","00,1",,"3,99,0051,1,999","SYN07607240 24984 /1105 10050 20017 30030 40168 56011 700// 333 60005 90710 91110=",
"07240099999","2020-04-05T02:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050200Z AUTO 11005KT CAVOK 05/02 Q1016 NOSIG=",
"07240099999","2020-04-05T02:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050230Z AUTO 12005KT CAVOK 06/02 Q1016 NOSIG=",
"07240099999","2020-04-05T03:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","130,1,N,0031,1","99999,9,9,N","040000,1,9,9","+0067,1","+0018,1","10165,1","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,10028,1","6,1,010,1,+999,9","00,1",,"3,99,0046,1,999","SYN09207240 24982 /1306 10067 20018 30028 40165 56010 700// 333 4/000 60007 90710 91109 555 60005=",
"07240099999","2020-04-05T03:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","130,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050300Z AUTO 13006KT CAVOK 07/02 Q1016 NOSIG=",
"07240099999","2020-04-05T03:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","140,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050330Z AUTO 14005KT CAVOK 07/02 Q1016 NOSIG=",
"07240099999","2020-04-05T04:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","130,1,N,0021,1","99999,9,9,N","040000,1,9,9","+0054,1","+0015,1","10166,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10028,1","6,1,003,1,+999,9","00,1",,"3,99,0051,1,999","SYN07607240 24982 /1304 10054 20015 30028 40166 56003 700// 333 60005 90710 91110=",
"07240099999","2020-04-05T04:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","130,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050400Z AUTO 13004KT CAVOK 05/02 Q1016 NOSIG=",
"07240099999","2020-04-05T04:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0010,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050430Z AUTO 12005KT CAVOK 05/01 Q1016 NOSIG=",
"07240099999","2020-04-05T05:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","120,1,N,0026,1","99999,9,9,N","035000,1,9,9","+0050,1","+0017,1","10167,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10029,1","5,1,001,1,+999,9","00,1",,"3,99,0036,1,999","SYN07607240 24981 /1205 10050 20017 30029 40167 55001 700// 333 60005 90710 91107=",
"07240099999","2020-04-05T05:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050500Z AUTO 12005KT CAVOK 05/02 Q1016 NOSIG=",
"07240099999","2020-04-05T05:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050530Z AUTO 12006KT CAVOK 04/02 Q1016 NOSIG=",
"07240099999","2020-04-05T06:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","035000,1,9,9","+0070,1","+0017,1","10170,1","03,0000,9,1","12,0000,9,1","24,0000,9,1","9999,1,9,999999,9,9",,,,,,,,,,"240,M,+0154,1","240,N,+0030,1","99999,9,10033,1","3,1,005,1,+999,9","00,1",,"3,99,0041,1,999","SYN12807240 04981 /1405 10070 20017 30033 40170 53005 60002 700// 333 10154 20030 30101 4/000 55123 60007 70000 90710 91108 555 60005=",
"07240099999","2020-04-05T06:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","140,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050600Z AUTO 14005KT CAVOK 07/02 Q1016 NOSIG=",
"07240099999","2020-04-05T06:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050630Z AUTO 12005KT CAVOK 08/03 Q1016 NOSIG=",
"07240099999","2020-04-05T07:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","130,1,N,0036,1","99999,9,9,N","026000,1,9,9","+0100,1","+0023,1","10171,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10035,1","3,1,007,1,+999,9","00,1",,"3,99,0051,1,999","SYN07607240 24976 /1307 10100 20023 30035 40171 53007 700// 333 60005 90710 91110=",
"07240099999","2020-04-05T07:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","130,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050700Z AUTO 13007KT CAVOK 10/02 Q1016 NOSIG=",
"07240099999","2020-04-05T07:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","140,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 050730Z AUTO 14007KT CAVOK 11/02 Q1017 NOSIG=",
"07240099999","2020-04-05T08:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","150,1,N,0041,1","99999,9,9,N","027000,1,9,9","+0120,1","+0024,1","10171,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10036,1","1,1,007,1,+999,9","00,1",,"3,99,0062,1,999","SYN07607240 24977 /1508 10120 20024 30036 40171 51007 700// 333 60005 90710 91112=",
"07240099999","2020-04-05T08:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","150,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10170,1,99999,9",,,,,"MET056METAR LFOT 050800Z AUTO 15008KT CAVOK 12/02 Q1017 NOSIG=",
"07240099999","2020-04-05T08:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","160,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050830Z AUTO 16008KT CAVOK 13/03 Q1016 NOSIG=",
"07240099999","2020-04-05T09:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","170,1,N,0051,1","99999,9,9,N","019000,1,9,9","+0152,1","+0017,1","10167,1","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,10034,1","9,9,001,1,+999,9","00,1",,"3,99,0077,1,999","SYN09207240 24969 /1710 10152 20017 30034 40167 50001 700// 333 4/000 60007 90710 91115 555 60005=",
"07240099999","2020-04-05T09:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","170,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0020,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 050900Z AUTO 17010KT CAVOK 15/02 Q1016 NOSIG=",
"07240099999","2020-04-05T09:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","160,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET064METAR LFOT 050930Z AUTO 16009KT 110V180 CAVOK 16/03 Q1016 NOSIG=",
"07240099999","2020-04-05T10:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","024000,1,9,9","+0173,1","+0032,1","10163,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10031,1","8,1,004,1,+999,9","00,1",,"3,99,0082,1,999","SYN07607240 24974 /1608 10173 20032 30031 40163 58004 700// 333 60005 90710 91116=",
"07240099999","2020-04-05T10:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","160,1,V,0041,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET064METAR LFOT 051000Z AUTO 16008KT 130V190 CAVOK 17/03 Q1016 NOSIG=",
"07240099999","2020-04-05T10:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","140,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0040,1","99999,9",,,,,,,,,,,,,,,,"10160,1,99999,9",,,,,"MET056METAR LFOT 051030Z AUTO 14009KT CAVOK 18/04 Q1016 NOSIG=",
"07240099999","2020-04-05T11:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","170,1,N,0041,1","99999,9,9,N","019000,1,9,9","+0189,1","+0043,1","10156,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10024,1","8,1,012,1,+999,9","00,1",,"3,99,0088,1,999","SYN07607240 24969 /1708 10189 20043 30024 40156 58012 700// 333 60005 90710 91117=",
"07240099999","2020-04-05T11:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","170,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0040,1","99999,9",,,,,,,,,,,,,,,,"10150,1,99999,9",,,,,"MET056METAR LFOT 051100Z AUTO 17008KT CAVOK 19/04 Q1015 NOSIG=",
"07240099999","2020-04-05T11:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","170,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0050,1","99999,9",,,,,,,,,,,,,,,,"10150,1,99999,9",,,,,"MET064METAR LFOT 051130Z AUTO 17009KT 120V210 CAVOK 20/05 Q1015 NOSIG=",
"07240099999","2020-04-05T12:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","140,1,N,0046,1","99999,9,9,N","029000,1,9,9","+0200,1","+0045,1","10150,1","03,0000,9,1","06,0000,9,1",,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,10019,1","8,1,015,1,+999,9","00,1",,"3,99,0088,1,999","SYN09807240 04979 /1409 10200 20045 30019 40150 58015 60001 700// 333 4/000 60007 90710 91117 555 60005=",
"07240099999","2020-04-05T12:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","140,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0050,1","99999,9",,,,,,,,,,,,,,,,"10150,1,99999,9",,,,,"MET064METAR LFOT 051200Z AUTO 14009KT 110V170 CAVOK 20/05 Q1015 NOSIG=",
"07240099999","2020-04-05T12:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","170,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0040,1","99999,9",,,,,,,,,,,,,,,,"10150,1,99999,9",,,,,"MET064METAR LFOT 051230Z AUTO 17007KT 120V200 CAVOK 21/04 Q1015 NOSIG=",
"07240099999","2020-04-05T13:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","140,1,N,0046,1","99999,9,9,N","030000,1,9,9","+0216,1","+0051,1","10143,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10013,1","6,1,018,1,+999,9","00,1",,"3,99,0088,1,999","SYN07607240 24980 /1409 10216 20051 30013 40143 56018 700// 333 60005 90710 91117=",
"07240099999","2020-04-05T13:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","140,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0050,1","99999,9",,,,,,,,,,,,,,,,"10140,1,99999,9",,,,,"MET064METAR LFOT 051300Z AUTO 14009KT 110V200 CAVOK 22/05 Q1014 NOSIG=",
"07240099999","2020-04-05T13:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","150,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0030,1","99999,9",,,,,,,,,,,,,,,,"10140,1,99999,9",,,,,"MET064METAR LFOT 051330Z AUTO 15009KT 100V210 CAVOK 22/03 Q1014 NOSIG=",
"07240099999","2020-04-05T14:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","190,1,N,0041,1","99999,9,9,N","035000,1,9,9","+0223,1","+0039,1","10138,1","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,10008,1","7,1,016,1,+999,9","00,1",,"3,99,0103,1,999","SYN07607240 24981 /1908 10223 20039 30008 40138 57016 700// 333 60005 90710 91120=",
"07240099999","2020-04-05T14:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","190,1,V,0041,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0040,1","99999,9",,,,,,,,,,,,,,,,"10140,1,99999,9",,,,,"MET064METAR LFOT 051400Z AUTO 19008KT 160V220 CAVOK 22/04 Q1014 NOSIG=",
"07240099999","2020-04-05T14:30:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-15","99999","V020","150,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0040,1","99999,9",,,,,,,,,,,,,,,,"10130,1,99999,9",,,,,"MET064METAR LFOT 051430Z AUTO 15009KT 100V190 CAVOK 23/04 Q1013 NOSIG=",
"07240099999","2020-04-05T15:00:00","4","47.432222","0.727606","108.81","VAL DE LOIRE, FR","FM-12","99999","V020","150,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0225,1","+0036,1","10134,1","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,10004,1","6,1,015,1,+999,9","00,1",,"3,99,0093,1,999","SYN09207240 24984 /1510 10225 20036 30004 40134 56015 700// 333 4/000 60007 90710 91118 555 60005=",
