"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AW1","AW2","AW3","GA1","GA2","GA3","GE1","GF1","MA1","OC1","REM","EQD"
"07179034051","2020-05-09T09:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","170,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0090,1","99999,9",,,,,,,,,,,,,,"10120,1,99999,9",,"MET058METAR LFSL 090900Z AUTO 17005KT 130V200 CAVOK 19/09 Q1012=",
"07179034051","2020-05-09T09:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","170,1,V,0041,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0100,1","99999,9",,,,,,,,,,,,,,"10120,1,99999,9",,"MET058METAR LFSL 090930Z AUTO 17008KT 110V210 CAVOK 20/10 Q1012=",
"07179034051","2020-05-09T10:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","170,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0100,1","99999,9",,,,,,,,,,,,,,"10120,1,99999,9",,"MET058METAR LFSL 091000Z AUTO 17007KT 130V200 CAVOK 19/10 Q1012=",
"07179034051","2020-05-09T10:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0100,1","99999,9",,,,,,,,,,,,,,"10110,1,99999,9",,"MET058METAR LFSL 091030Z AUTO 14006KT 100V190 CAVOK 19/10 Q1011=",
"07179034051","2020-05-09T11:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","110,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0100,1","99999,9",,,,,,,,,,,,,,"10110,1,99999,9",,"MET050METAR LFSL 091100Z AUTO 11009KT CAVOK 20/10 Q1011=",
"07179034051","2020-05-09T11:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0110,1","99999,9",,,,,,,,,,,,,,"10110,1,99999,9",,"MET058METAR LFSL 091130Z AUTO 12007KT 080V150 CAVOK 20/11 Q1011=",
"07179034051","2020-05-09T12:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0110,1","99999,9",,,,,,,,,,,,,,"10100,1,99999,9",,"MET058METAR LFSL 091200Z AUTO 13009KT 100V190 CAVOK 21/11 Q1010=",
"07179034051","2020-05-09T12:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0120,1","99999,9",,,,,,,,,,,,,,"10100,1,99999,9",,"MET058METAR LFSL 091230Z AUTO 12005KT 080V220 CAVOK 22/12 Q1010=",
"07179034051","2020-05-09T13:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","180,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0120,1","99999,9",,,,,,,,,,,,,,"10100,1,99999,9",,"MET058METAR LFSL 091300Z AUTO 18006KT 120V220 CAVOK 22/12 Q1010=",
"07179034051","2020-05-09T13:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0130,1","99999,9",,,,,,,,,,,,,,"10090,1,99999,9",,"MET058METAR LFSL 091330Z AUTO 16007KT 110V200 CAVOK 23/13 Q1009=",
"07179034051","2020-05-09T14:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0120,1","99999,9",,,,,,,,,,,,,,"10090,1,99999,9",,"MET058METAR LFSL 091400Z AUTO 16009KT 120V190 CAVOK 23/12 Q1009=",
"07179034051","2020-05-09T14:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","170,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0140,1","99999,9",,,,,,,,,,,,,,"10090,1,99999,9",,"MET058METAR LFSL 091430Z AUTO 17007KT 120V230 CAVOK 24/14 Q1009=",
"07179034051","2020-05-09T15:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0130,1","99999,9",,,,,,,,,,,,,,"10090,1,99999,9",,"MET058METAR LFSL 091500Z AUTO 16007KT 100V200 CAVOK 24/13 Q1009=",
"07179034051","2020-05-09T15:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0041,1","99999,9,9,N","009999,1,9,9","+0240,1","+0130,1","99999,9",,,,,,,,,"02,1,+01433,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01433,1,99,9,99,9","10080,1,99999,9",,"MET064METAR LFSL 091530Z AUTO 13008KT 100V180 9999 FEW047 24/13 Q1008=",
"07179034051","2020-05-09T16:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0051,1","99999,9,9,N","009999,1,9,9","+0240,1","+0130,1","99999,9",,,,,,,,,"02,1,+01402,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01402,1,99,9,99,9","10080,1,99999,9",,"MET064METAR LFSL 091600Z AUTO 14010KT 100V200 9999 FEW046 24/13 Q1008=",
"07179034051","2020-05-09T16:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0046,1","99999,9,9,N","009999,1,9,9","+0230,1","+0120,1","99999,9",,,,,,,,,"02,1,+01433,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01433,1,99,9,99,9","10080,1,99999,9",,"MET064METAR LFSL 091630Z AUTO 14009KT 110V170 9999 FEW047 23/12 Q1008=",
"07179034051","2020-05-09T17:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0041,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0120,1","99999,9",,,,,,,,,,,,,,"10070,1,99999,9",,"MET058METAR LFSL 091700Z AUTO 16008KT 120V200 CAVOK 23/12 Q1007=",
"07179034051","2020-05-09T17:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0051,1","01341,1,C,N","009999,1,9,9","+0230,1","+0130,1","99999,9",,,,,,,,,"07,1,+01341,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01341,1,99,9,99,9","10070,1,99999,9",,"MET064METAR LFSL 091730Z AUTO 13010KT 100V160 9999 BKN044 23/13 Q1007=",
"07179034051","2020-05-09T18:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0036,1","01372,1,C,N","009999,1,9,9","+0210,1","+0120,1","99999,9",,,,,,,,,"07,1,+01372,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01372,1,99,9,99,9","10080,1,99999,9",,"MET064METAR LFSL 091800Z AUTO 15007KT 120V190 9999 BKN045 21/12 Q1008=",
"07179034051","2020-05-09T18:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0041,1","99999,9,9,N","009999,1,9,9","+0200,1","+0110,1","99999,9",,,,,,,,,"02,1,+01341,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01341,1,99,9,99,9","10080,1,99999,9",,"MET064METAR LFSL 091830Z AUTO 14008KT 100V180 9999 FEW044 20/11 Q1008=",
"07179034051","2020-05-09T19:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0110,1","99999,9",,,,,,,,,,,,,,"10070,1,99999,9",,"MET050METAR LFSL 091900Z AUTO 12006KT CAVOK 19/11 Q1007=",
"07179034051","2020-05-09T19:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0031,1","99999,9,9,N","009999,1,9,9","+0190,1","+0110,1","99999,9",,,,,,,,,"04,1,+01341,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01341,1,99,9,99,9","10080,1,99999,9",,"MET064METAR LFSL 091930Z AUTO 14006KT 100V180 9999 SCT044 19/11 Q1008=",
"07179034051","2020-05-09T20:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0031,1","01341,1,C,N","009999,1,9,9","+0180,1","+0110,1","99999,9",,,,,,,,,"07,1,+01341,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01341,1,99,9,99,9","10090,1,99999,9",,"MET056METAR LFSL 092000Z AUTO 14006KT 9999 BKN044 18/11 Q1009=",
"07179034051","2020-05-09T20:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0031,1","01372,1,C,N","009999,1,9,9","+0180,1","+0110,1","99999,9",,,,,,,,,"07,1,+01372,1,99,9","08,1,+06096,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01372,1,99,9,99,9","10090,1,99999,9",,"MET071METAR LFSL 092030Z AUTO 14006KT 120V180 9999 BKN045 OVC200 18/11 Q1009=",
"07179034051","2020-05-09T21:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0046,1","01372,1,C,N","009999,1,9,9","+0180,1","+0110,1","99999,9",,,,,,,,,"08,1,+01372,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,01372,1,99,9,99,9","10090,1,99999,9",,"MET064METAR LFSL 092100Z AUTO 15009KT 120V180 9999 OVC045 18/11 Q1009=",
"07179034051","2020-05-09T21:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0036,1","99999,9,9,N","009999,1,9,9","+0170,1","+0110,1","99999,9",,,,,,,,,"04,1,+01402,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01402,1,99,9,99,9","10090,1,99999,9",,"MET064METAR LFSL 092130Z AUTO 14007KT 110V180 9999 SCT046 17/11 Q1009=",
"07179034051","2020-05-09T22:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0031,1","01433,1,C,N","009999,1,9,9","+0170,1","+0110,1","99999,9",,,,,,,,,"07,1,+01433,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01433,1,99,9,99,9","10090,1,99999,9",,"MET064METAR LFSL 092200Z AUTO 14006KT 120V190 9999 BKN047 17/11 Q1009=",
"07179034051","2020-05-09T22:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0036,1","99999,9,9,N","009999,1,9,9","+0160,1","+0110,1","99999,9",,,,,,,,,"02,1,+01402,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01402,1,99,9,99,9","10080,1,99999,9",,"MET064METAR LFSL 092230Z AUTO 15007KT 120V180 9999 FEW046 16/11 Q1008=",
"07179034051","2020-05-09T23:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0110,1","99999,9",,,,,,,,,,,,,,"10080,1,99999,9",,"MET058METAR LFSL 092300Z AUTO 14007KT 110V170 CAVOK 16/11 Q1008=",
"07179034051","2020-05-09T23:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0110,1","99999,9",,,,,,,,,,,,,,"10080,1,99999,9",,"MET058METAR LFSL 092330Z AUTO 14007KT 110V170 CAVOK 15/11 Q1008=",
"07179034051","2020-05-10T00:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0100,1","99999,9",,,,,,,,,,,,,,"10080,1,99999,9",,"MET050METAR LFSL 100000Z AUTO 13005KT CAVOK 15/10 Q1008=",
"07179034051","2020-05-10T00:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0100,1","99999,9",,,,,,,,,,,,,,"10080,1,99999,9",,"MET050METAR LFSL 100030Z AUTO 15005KT CAVOK 15/10 Q1008=",
"07179034051","2020-05-10T01:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0026,1","03048,1,9,N","009999,1,9,9","+0140,1","+0100,1","99999,9",,,,,,,,,"02,1,+01067,1,99,9","07,1,+03048,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","10070,1,99999,9",,"MET063METAR LFSL 100100Z AUTO 12005KT 9999 FEW035 BKN100 14/10 Q1007=",
"07179034051","2020-05-10T01:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0100,1","99999,9",,,,,,,,,,,,,,"10070,1,99999,9",,"MET050METAR LFSL 100130Z AUTO 14003KT CAVOK 14/10 Q1007=",
"07179034051","2020-05-10T02:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0100,1","99999,9",,,,,,,,,,,,,,"10070,1,99999,9",,"MET050METAR LFSL 100200Z AUTO 13005KT CAVOK 14/10 Q1007=",
"07179034051","2020-05-10T02:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0026,1","02926,1,C,N","009999,1,9,9","+0140,1","+0100,1","99999,9",,,,,,,,,"02,1,+00792,1,99,9","04,1,+02926,1,99,9","07,1,+03658,1,99,9","9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00792,1,99,9,99,9","10070,1,99999,9",,"MET078METAR LFSL 100230Z AUTO 14005KT 110V180 9999 FEW026 SCT096 BKN120 14/10 Q1007=",
"07179034051","2020-05-10T03:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0026,1","00792,1,C,N","009999,1,9,9","+0150,1","+0100,1","99999,9",,,,,,,,,"08,1,+00792,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00792,1,99,9,99,9","10070,1,99999,9",,"MET056METAR LFSL 100300Z AUTO 14005KT 9999 OVC026 15/10 Q1007=",
"07179034051","2020-05-10T03:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0021,1","00762,1,C,N","009999,1,9,9","+0150,1","+0110,1","99999,9",,,,,,,,,"08,1,+00762,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00762,1,99,9,99,9","10070,1,99999,9",,"MET064METAR LFSL 100330Z AUTO 14004KT 110V180 9999 OVC025 15/11 Q1007=",
"07179034051","2020-05-10T04:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0021,1","00762,1,C,N","009999,1,9,9","+0150,1","+0100,1","99999,9",,,,,,,,,"07,1,+00762,1,99,9","08,1,+01189,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10070,1,99999,9",,"MET063METAR LFSL 100400Z AUTO 13004KT 9999 BKN025 OVC039 15/10 Q1007=",
"07179034051","2020-05-10T04:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0031,1","01158,1,9,N","009999,1,9,9","+0150,1","+0100,1","99999,9",,,,,,,,,"04,1,+00762,1,99,9","07,1,+01158,1,99,9","08,1,+04267,1,99,9","9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10060,1,99999,9",,"MET070METAR LFSL 100430Z AUTO 12006KT 9999 SCT025 BKN038 OVC140 15/10 Q1006=",
"07179034051","2020-05-10T05:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0015,1","00762,1,C,N","009999,1,9,9","+0140,1","+0100,1","99999,9",,,,,,,,,"07,1,+00762,1,99,9","08,1,+04267,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10060,1,99999,9",,"MET071METAR LFSL 100500Z AUTO 14003KT 100V170 9999 BKN025 OVC140 14/10 Q1006=",
"07179034051","2020-05-10T05:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","110,1,N,0036,1","02926,1,9,N","009999,1,9,9","+0150,1","+0100,1","99999,9",,,,,,,,,"04,1,+00701,1,99,9","07,1,+02926,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00701,1,99,9,99,9","10050,1,99999,9",,"MET063METAR LFSL 100530Z AUTO 11007KT 9999 SCT023 BKN096 15/10 Q1005=",
"07179034051","2020-05-10T06:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0026,1","02926,1,9,N","009999,1,9,9","+0150,1","+0100,1","99999,9",,,,,,,,,"02,1,+00732,1,99,9","07,1,+02926,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00732,1,99,9,99,9","10060,1,99999,9",,"MET071METAR LFSL 100600Z AUTO 14005KT 110V190 9999 FEW024 BKN096 15/10 Q1006=",
"07179034051","2020-05-10T06:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0046,1","00792,1,C,N","009999,1,9,9","+0160,1","+0100,1","99999,9",,,,,,,,,"07,1,+00792,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00792,1,99,9,99,9","10060,1,99999,9",,"MET056METAR LFSL 100630Z AUTO 12009KT 9999 BKN026 16/10 Q1006=",
"07179034051","2020-05-10T07:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0041,1","04572,1,9,N","009999,1,9,9","+0170,1","+0100,1","99999,9",,,,,,,,,"02,1,+00853,1,99,9","07,1,+04572,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00853,1,99,9,99,9","10060,1,99999,9",,"MET071METAR LFSL 100700Z AUTO 13008KT 100V170 9999 FEW028 BKN150 17/10 Q1006=",
"07179034051","2020-05-10T07:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0110,1","99999,9",,,,,,,,,,,,,,"10060,1,99999,9",,"MET058METAR LFSL 100730Z AUTO 12010KT 100V170 CAVOK 17/11 Q1006=",
"07179034051","2020-05-10T08:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","110,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0110,1","99999,9",,,,,,,,,,,,,,"10060,1,99999,9",,"MET058METAR LFSL 100800Z AUTO 11010KT 090V170 CAVOK 18/11 Q1006=",
"07179034051","2020-05-10T08:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","110,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0180,1","+0110,1","99999,9",,,,,,,,,"02,1,+00823,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00823,1,99,9,99,9","10050,1,99999,9",,"MET056METAR LFSL 100830Z AUTO 11008KT 9999 FEW027 18/11 Q1005=",
"07179034051","2020-05-10T09:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0031,1","04877,1,9,N","009999,1,9,9","+0190,1","+0120,1","99999,9",,,,,,,,,"02,1,+00823,1,99,9","07,1,+04877,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00823,1,99,9,99,9","10050,1,99999,9",,"MET071METAR LFSL 100900Z AUTO 13006KT 100V180 9999 FEW027 BKN160 19/12 Q1005=",
"07179034051","2020-05-10T09:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0041,1","00792,1,C,N","009999,1,9,9","+0080,2","+9999,9","99999,9",,,,,,,,,"07,1,+00792,1,99,9","07,1,+01036,1,99,9","07,1,+01219,1,99,9","9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00792,1,99,9,99,9","10050,1,99999,9",,"MET094METAR LFSL 100930Z AUTO 15008KT 120V190 9999 BKN026/// BKN034/// BKN040/// ///TCU 18/12 Q1005=","Q0112    2ATOD  "
"07179034051","2020-05-10T10:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0041,1","00945,1,C,N","009999,1,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,"08,1,+00945,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00945,1,99,9,99,9","10050,1,99999,9",,"MET074METAR LFSL 101000Z AUTO 14008KT 110V170 9999 OVC031/// ///TCU 17/12 Q1005=","Q0112    2ATOD  Q02 +00703ATOT  "
"07179034051","2020-05-10T10:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","110,1,V,0021,1","01158,1,C,N","009999,1,9,9","+9999,9","+0120,1","99999,9",,,,,,,,,"08,1,+01158,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,01158,1,99,9,99,9","10050,1,99999,9",,"MET064METAR LFSL 101030Z AUTO 11004KT 060V170 9999 OVC038 18/12 Q1005=","Q01 +01803ATOT  "
"07179034051","2020-05-10T11:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","100,1,N,0031,1","01433,1,C,N","009999,1,9,9","+0180,1","+0120,1","99999,9",,,,,,,,,"07,1,+01433,1,99,9","08,1,+01646,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01433,1,99,9,99,9","10050,1,99999,9",,"MET063METAR LFSL 101100Z AUTO 10006KT 9999 BKN047 OVC054 18/12 Q1005=",
"07179034051","2020-05-10T11:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","040,1,N,0026,1","01890,1,9,N","009999,1,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,"02,1,+01433,1,99,9","07,1,+01890,1,99,9","08,1,+02195,1,99,9","9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01433,1,99,9,99,9","10040,1,99999,9",,"MET086METAR LFSL 101130Z AUTO 04005KT 9999 FEW047/// BKN062/// OVC072/// ///TCU 18/13 Q1004=","Q0113    2ATOD  Q02 +00803ATOT  "
"07179034051","2020-05-10T12:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","060,1,V,0026,1","02134,1,9,N","009999,1,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,"04,1,+01219,1,99,9","07,1,+02134,1,99,9","08,1,+02438,1,99,9","9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10030,1,99999,9",,"MET093METAR LFSL 101200Z AUTO 06005KT 010V090 9999 SCT040/// BKN070/// OVC080/// ///CB 18/13 Q1003=","Q0113    2ATOD  Q02 +00803ATOT  "
"07179034051","2020-05-10T12:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","070,1,V,0026,1","01067,1,C,N","009999,1,9,9","+0180,2","+0130,1","99999,9",,,,,,,,,"07,1,+01067,1,99,9","08,1,+01372,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01067,1,99,9,99,9","10030,1,99999,9",,"MET084METAR LFSL 101230Z AUTO 07005KT 030V110 9999 BKN035/// OVC045/// ///TCU 18/13 Q1003=",
"07179034051","2020-05-10T13:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","080,1,N,0026,1","01036,1,C,N","009999,1,9,9","+0180,1","+0140,1","99999,9",,,,,,"61,1",,,"07,1,+01036,1,99,9","08,1,+01219,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01036,1,99,9,99,9","10030,1,99999,9",,"MET080METAR LFSL 101300Z AUTO 08005KT 9999 -RA BKN034/// OVC040/// ///TCU 18/14 Q1003=",
"07179034051","2020-05-10T13:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","080,1,V,0036,1","01036,1,C,N","009999,1,9,9","+0170,1","+0140,1","99999,9",,,,,,"61,1",,,"07,1,+01036,1,99,9","07,1,+01219,1,99,9","08,1,+01402,1,99,9","9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01036,1,99,9,99,9","10020,1,99999,9",,"MET082METAR LFSL 101330Z AUTO 08007KT 050V110 9999 -RA BKN034 BKN040 OVC046 17/14 Q1002=",
"07179034051","2020-05-10T14:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","090,1,N,0031,1","01280,1,9,N","009999,1,9,9","+0180,1","+0150,1","99999,9",,,,,,"51,1",,,"04,1,+01067,1,99,9","07,1,+01280,1,99,9","07,1,+02926,1,99,9","9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01067,1,99,9,99,9","10020,1,99999,9",,"MET074METAR LFSL 101400Z AUTO 09006KT 9999 -DZ SCT035 BKN042 BKN096 18/15 Q1002=",
"07179034051","2020-05-10T14:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","090,1,N,0036,1","00945,1,C,N","009999,1,9,9","+0080,2","+9999,9","99999,9",,,,,,"61,1",,,"07,1,+00945,1,99,9","07,1,+01128,1,99,9","08,1,+01311,1,99,9","9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00945,1,99,9,99,9","10020,1,99999,9",,"MET089METAR LFSL 101430Z AUTO 09007KT 9999 -RA BKN031/// BKN037/// OVC043/// ///CB 18/15 Q1002=","Q0115    2ATOD  "
"07179034051","2020-05-10T15:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","100,1,N,0041,1","00853,1,9,N","007000,1,9,9","+0070,2","+9999,9","99999,9",,,,,,"61,1",,,"02,1,+00579,1,99,9","07,1,+00853,1,99,9","07,1,+01097,1,99,9","9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00579,1,99,9,99,9","10020,1,99999,9",,"MET089METAR LFSL 101500Z AUTO 10008KT 7000 -RA FEW019/// BKN028/// BKN036/// ///CB 17/15 Q1002=","Q0115    2ATOD  "
