"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","KA1","MA1","REM","EQD"
"07016099999","2010-12-21T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0014,1","-0017,1","99999,9","01,0000,2,1",,,,"99999,9,09909,1","SYN058AAXX  21224 07016 36/// ///// 11014 21017 39909 333 60005;",
"07016099999","2010-12-21T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0017,1","-0020,1","99999,9","01,0000,2,1",,,,"99999,9,09912,1","SYN058AAXX  21234 07016 36/// ///// 11017 21020 39912 333 60005;",
"07016099999","2010-12-22T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0004,1","-0007,1","99999,9",,,,,"99999,9,09916,1","SYN048AAXX  22004 07016 36/// ///// 11004 21007 39916;",
"07016099999","2010-12-22T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0006,1","-0009,1","99999,9","01,0000,2,1",,,,"99999,9,09915,1","SYN058AAXX  22014 07016 36/// ///// 11006 21009 39915 333 60005;",
"07016099999","2010-12-22T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0009,1","-0012,1","99999,9","01,0000,2,1",,,,"99999,9,09914,1","SYN058AAXX  22024 07016 36/// ///// 11009 21012 39914 333 60005;",
"07016099999","2010-12-22T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0018,1","-0021,1","99999,9","03,0000,9,1",,,,"99999,9,09916,1","SYN068AAXX  22034 07016 36/// ///// 11018 21021 39916 333 60007 555 60005;",
"07016099999","2010-12-22T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0013,1","-0016,1","99999,9","01,0000,2,1",,,,"99999,9,09913,1","SYN058AAXX  22044 07016 36/// ///// 11013 21016 39913 333 60005;",
"07016099999","2010-12-22T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0024,1","-0027,1","99999,9","01,0000,2,1",,,,"99999,9,09914,1","SYN058AAXX  22054 07016 36/// ///// 11024 21027 39914 333 60005;",
"07016099999","2010-12-22T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0025,1","-0028,1","99999,9","24,0002,9,1",,,"999,N,-0029,1","99999,9,09915,1","SYN074AAXX  22064 07016 36/// ///// 11025 21028 39915 333 21029 70002 555 60005;",
"07016099999","2010-12-22T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0009,1","-0012,1","99999,9","01,0000,2,1",,,,"99999,9,09916,1","SYN058AAXX  22074 07016 36/// ///// 11009 21012 39916 333 60005;",
"07016099999","2010-12-22T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0014,1","-0017,1","99999,9","01,0000,2,1",,,,"99999,9,09917,1","SYN058AAXX  22084 07016 36/// ///// 11014 21017 39917 333 60005;",
"07016099999","2010-12-22T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0009,1","-0012,1","99999,9","03,0000,9,1",,,,"99999,9,09922,1","SYN068AAXX  22094 07016 36/// ///// 11009 21012 39922 333 60007 555 60005;",
"07016099999","2010-12-22T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0005,1","-0008,1","99999,9","01,0000,2,1",,,,"99999,9,09925,1","SYN058AAXX  22104 07016 36/// ///// 11005 21008 39925 333 60005;",
"07016099999","2010-12-22T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0003,1","-0006,1","99999,9","01,0000,2,1",,,,"99999,9,09920,1","SYN058AAXX  22114 07016 36/// ///// 11003 21006 39920 333 60005;",
"07016099999","2010-12-22T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0001,1","-0004,1","99999,9",,,,,"99999,9,09921,1","SYN048AAXX  22124 07016 36/// ///// 11001 21004 39921;",
"07016099999","2010-12-22T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0001,1","-0002,1","99999,9","01,0000,2,1",,,,"99999,9,09915,1","SYN058AAXX  22134 07016 36/// ///// 10001 21002 39915 333 60005;",
"07016099999","2010-12-22T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0011,1","+0007,1","99999,9","01,0000,2,1",,,,"99999,9,09911,1","SYN058AAXX  22144 07016 36/// ///// 10011 20007 39911 333 60005;",
"07016099999","2010-12-22T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0008,1","+0004,1","99999,9","03,0000,9,1",,,,"99999,9,09912,1","SYN068AAXX  22154 07016 36/// ///// 10008 20004 39912 333 60007 555 60005;",
"07016099999","2010-12-22T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0024,1","+0018,1","99999,9","01,0000,2,1",,,,"99999,9,09912,1","SYN058AAXX  22164 07016 36/// ///// 10024 20018 39912 333 60005;",
"07016099999","2010-12-22T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0026,1","+0020,1","99999,9","01,0000,2,1",,,,"99999,9,09913,1","SYN058AAXX  22174 07016 36/// ///// 10026 20020 39913 333 60005;",
"07016099999","2010-12-22T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0026,1","+0017,1","99999,9",,,,"999,M,+0027,1","99999,9,09911,1","SYN068AAXX  22184 07016 36/// ///// 10026 20017 39911 333 10027 555 60005;",
"07016099999","2010-12-22T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0034,1","+0014,1","99999,9","01,0000,2,1",,,,"99999,9,09909,1","SYN058AAXX  22194 07016 36/// ///// 10034 20014 39909 333 60005;",
"07016099999","2010-12-22T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0026,1","+0011,1","99999,9","01,0000,2,1",,,,"99999,9,09912,1","SYN058AAXX  22204 07016 36/// ///// 10026 20011 39912 333 60005;",
"07016099999","2010-12-22T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0027,1","+0011,1","99999,9","03,0000,9,1",,,,"99999,9,09913,1","SYN068AAXX  22214 07016 36/// ///// 10027 20011 39913 333 60007 555 60005;",
"07016099999","2010-12-22T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0027,1","+0009,1","99999,9","01,0000,2,1",,,,"99999,9,09915,1","SYN058AAXX  22224 07016 36/// ///// 10027 20009 39915 333 60005;",
"07016099999","2010-12-22T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0032,1","+0009,1","99999,9","01,0000,2,1",,,,"99999,9,09919,1","SYN058AAXX  22234 07016 36/// ///// 10032 20009 39919 333 60005;",
"07016099999","2010-12-23T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0034,1","+0011,1","99999,9",,,,,"99999,9,09915,1","SYN048AAXX  23004 07016 36/// ///// 10034 20011 39915;",
"07016099999","2010-12-23T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","+0002,1","99999,9","01,0000,2,1",,,,"99999,9,09914,1","SYN058AAXX  23014 07016 36/// ///// 10030 20002 39914 333 60005;",
"07016099999","2010-12-23T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0031,1","+0000,1","99999,9","01,0000,2,1",,,,"99999,9,09913,1","SYN058AAXX  23024 07016 36/// ///// 10031 21000 39913 333 60005;",
"07016099999","2010-12-23T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","+0006,1","99999,9","03,0000,9,1",,,,"99999,9,09914,1","SYN068AAXX  23034 07016 36/// ///// 10030 20006 39914 333 60007 555 60005;",
"07016099999","2010-12-23T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0036,1","+0005,1","99999,9","01,0000,2,1",,,,"99999,9,09914,1","SYN058AAXX  23044 07016 36/// ///// 10036 20005 39914 333 60005;",
"07016099999","2010-12-23T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0039,1","-0013,1","99999,9","01,0000,2,1",,,,"99999,9,09912,1","SYN058AAXX  23054 07016 36/// ///// 10039 21013 39912 333 60005;",
"07016099999","2010-12-23T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0033,1","+0009,1","99999,9","24,0000,9,1",,,"999,N,+0026,1","99999,9,09916,1","SYN074AAXX  23064 07016 36/// ///// 10033 20009 39916 333 20026 70000 555 60005;",
"07016099999","2010-12-23T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0029,1","+0005,1","99999,9","01,0000,2,1",,,,"99999,9,09916,1","SYN058AAXX  23074 07016 36/// ///// 10029 20005 39916 333 60005;",
"07016099999","2010-12-23T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0029,1","+0001,1","99999,9","01,0000,2,1",,,,"99999,9,09917,1","SYN058AAXX  23084 07016 36/// ///// 10029 20001 39917 333 60005;",
"07016099999","2010-12-23T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0031,1","+0002,1","99999,9","03,0000,9,1",,,,"99999,9,09921,1","SYN068AAXX  23094 07016 36/// ///// 10031 20002 39921 333 60007 555 60005;",
"07016099999","2010-12-23T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0032,1","+0004,1","99999,9","01,0000,2,1",,,,"99999,9,09926,1","SYN058AAXX  23104 07016 36/// ///// 10032 20004 39926 333 60005;",
"07016099999","2010-12-23T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0032,1","+0001,1","99999,9","01,0000,2,1",,,,"99999,9,09926,1","SYN058AAXX  23114 07016 36/// ///// 10032 20001 39926 333 60005;",
"07016099999","2010-12-23T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0033,1","-0002,1","99999,9",,,,,"99999,9,09926,1","SYN048AAXX  23124 07016 36/// ///// 10033 21002 39926;",
"07016099999","2010-12-23T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0032,1","+0004,1","99999,9","01,0000,2,1",,,,"99999,9,09923,1","SYN058AAXX  23134 07016 36/// ///// 10032 20004 39923 333 60005;",
"07016099999","2010-12-23T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","+0002,1","99999,9","01,0000,2,1",,,,"99999,9,09922,1","SYN058AAXX  23144 07016 36/// ///// 10030 20002 39922 333 60005;",
"07016099999","2010-12-23T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0031,1","+0003,1","99999,9","03,0000,9,1",,,,"99999,9,09920,1","SYN068AAXX  23154 07016 36/// ///// 10031 20003 39920 333 60007 555 60005;",
"07016099999","2010-12-23T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0032,1","+0003,1","99999,9","01,0000,2,1",,,,"99999,9,09925,1","SYN058AAXX  23164 07016 36/// ///// 10032 20003 39925 333 60005;",
"07016099999","2010-12-23T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","+0002,1","99999,9","01,0000,2,1",,,,"99999,9,09933,1","SYN058AAXX  23174 07016 36/// ///// 10030 20002 39933 333 60005;",
"07016099999","2010-12-23T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0031,1","-0004,1","99999,9",,,,"999,M,+0034,1","99999,9,09938,1","SYN068AAXX  23184 07016 36/// ///// 10031 21004 39938 333 10034 555 60005;",
"07016099999","2010-12-23T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","-0003,1","99999,9","01,0000,2,1",,,,"99999,9,09941,1","SYN058AAXX  23194 07016 36/// ///// 10030 21003 39941 333 60005;",
"07016099999","2010-12-23T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","-0001,1","99999,9","01,0000,2,1",,,,"99999,9,09947,1","SYN058AAXX  23204 07016 36/// ///// 10030 21001 39947 333 60005;",
"07016099999","2010-12-23T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0029,1","-0002,1","99999,9","03,0000,9,1",,,,"99999,9,09950,1","SYN068AAXX  23214 07016 36/// ///// 10029 21002 39950 333 60007 555 60005;",
"07016099999","2010-12-23T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","-0003,1","99999,9","01,0000,2,1",,,,"99999,9,09953,1","SYN058AAXX  23224 07016 36/// ///// 10030 21003 39953 333 60005;",
"07016099999","2010-12-23T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0028,1","-0003,1","99999,9","01,0000,2,1",,,,"99999,9,09961,1","SYN058AAXX  23234 07016 36/// ///// 10028 21003 39961 333 60005;",
"07016099999","2010-12-24T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0029,1","-0004,1","99999,9",,,,,"99999,9,09960,1","SYN048AAXX  24004 07016 36/// ///// 10029 21004 39960;",
"07016099999","2010-12-24T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0031,1","-0007,1","99999,9","01,0000,2,1",,,,"99999,9,09961,1","SYN058AAXX  24014 07016 36/// ///// 10031 21007 39961 333 60005;",
"07016099999","2010-12-24T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","-0005,1","99999,9","01,0000,2,1",,,,"99999,9,09966,1","SYN058AAXX  24024 07016 36/// ///// 10030 21005 39966 333 60005;",
"07016099999","2010-12-24T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0031,1","-0004,1","99999,9","03,0000,9,1",,,,"99999,9,09975,1","SYN068AAXX  24034 07016 36/// ///// 10031 21004 39975 333 60007 555 60005;",
"07016099999","2010-12-24T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0029,1","-0006,1","99999,9","01,0000,2,1",,,,"99999,9,09978,1","SYN058AAXX  24044 07016 36/// ///// 10029 21006 39978 333 60005;",
"07016099999","2010-12-24T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0027,1","+0001,1","99999,9","01,0000,2,1",,,,"99999,9,09985,1","SYN058AAXX  24054 07016 36/// ///// 10027 20001 39985 333 60005;",
"07016099999","2010-12-24T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0027,1","+0001,1","99999,9","24,0000,9,1",,,"999,N,+0025,1","99999,9,09989,1","SYN074AAXX  24064 07016 36/// ///// 10027 20001 39989 333 20025 70000 555 60005;",
"07016099999","2010-12-24T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0021,1","+0008,1","99999,9","01,0000,2,1",,,,"99999,9,09996,1","SYN058AAXX  24074 07016 36/// ///// 10021 20008 39996 333 60005;",
"07016099999","2010-12-24T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0016,1","+0009,1","99999,9","01,0020,9,1",,,,"99999,9,10004,1","SYN058AAXX  24084 07016 26/// ///// 10016 20009 30004 333 60025;",
"07016099999","2010-12-24T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0022,1","+0009,1","99999,9","03,0030,9,1",,,,"99999,9,10011,1","SYN068AAXX  24094 07016 26/// ///// 10022 20009 30011 333 60037 555 69985;",
"07016099999","2010-12-24T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0019,1","+0001,1","99999,9","01,0000,2,1",,,,"99999,9,10020,1","SYN058AAXX  24104 07016 26/// ///// 10019 20001 30020 333 69925;",
"07016099999","2010-12-24T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0027,1","+0001,1","99999,9","01,0010,9,1",,,,"99999,9,10023,1","SYN058AAXX  24114 07016 26/// ///// 10027 20001 30023 333 60015;",
"07016099999","2010-12-24T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0031,1","-0004,1","99999,9","03,0010,9,1","06,0041,9,1",,,"99999,9,10025,1","SYN074AAXX  24124 07016 06/// ///// 10031 21004 30025 60041 333 60017 555 60005;",
"07016099999","2010-12-24T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0027,1","-0006,1","99999,9","01,0000,2,1",,,,"99999,9,10029,1","SYN058AAXX  24134 07016 36/// ///// 10027 21006 30029 333 60005;",
"07016099999","2010-12-24T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0031,1","-0009,1","99999,9","01,0000,2,1",,,,"99999,9,10030,1","SYN058AAXX  24144 07016 36/// ///// 10031 21009 30030 333 60005;",
"07016099999","2010-12-24T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0032,1","-0008,1","99999,9","03,0000,9,1",,,,"99999,9,10034,1","SYN068AAXX  24154 07016 36/// ///// 10032 21008 30034 333 60007 555 60005;",
"07016099999","2010-12-24T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","-0006,1","99999,9","01,0000,2,1",,,,"99999,9,10042,1","SYN058AAXX  24164 07016 36/// ///// 10030 21006 30042 333 60005;",
"07016099999","2010-12-24T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0031,1","-0011,1","99999,9","01,0000,2,1",,,,"99999,9,10045,1","SYN058AAXX  24174 07016 36/// ///// 10031 21011 30045 333 60005;",
"07016099999","2010-12-24T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0029,1","-0009,1","99999,9","12,0041,9,1",,,"999,M,+0032,1","99999,9,10055,1","SYN074AAXX  24184 07016 16/// ///// 10029 21009 30055 60042 333 10032 555 60005;",
"07016099999","2010-12-24T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0029,1","-0007,1","99999,9","01,0000,2,1",,,,"99999,9,10066,1","SYN058AAXX  24194 07016 36/// ///// 10029 21007 30066 333 60005;",
"07016099999","2010-12-24T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0028,1","-0010,1","99999,9","01,0000,2,1",,,,"99999,9,10069,1","SYN058AAXX  24204 07016 36/// ///// 10028 21010 30069 333 60005;",
"07016099999","2010-12-24T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0027,1","-0011,1","99999,9","03,0000,9,1",,,,"99999,9,10072,1","SYN068AAXX  24214 07016 36/// ///// 10027 21011 30072 333 60007 555 60005;",
"07016099999","2010-12-24T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0028,1","-0017,1","99999,9","01,0000,2,1",,,,"99999,9,10075,1","SYN058AAXX  24224 07016 36/// ///// 10028 21017 30075 333 60005;",
"07016099999","2010-12-24T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0027,1","-0015,1","99999,9","01,0000,2,1",,,,"99999,9,10078,1","SYN058AAXX  24234 07016 36/// ///// 10027 21015 30078 333 60005;",
"07016099999","2010-12-25T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0028,1","-0014,1","99999,9",,,,,"99999,9,10083,1","SYN048AAXX  25004 07016 36/// ///// 10028 21014 30083;",
"07016099999","2010-12-25T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0029,1","-0015,1","99999,9","01,0000,2,1",,,,"99999,9,10090,1","SYN058AAXX  25014 07016 36/// ///// 10029 21015 30090 333 60005;",
"07016099999","2010-12-25T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0028,1","-0010,1","99999,9","01,0000,2,1",,,,"99999,9,10091,1","SYN058AAXX  25024 07016 36/// ///// 10028 21010 30091 333 60005;",
"07016099999","2010-12-25T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0025,1","-0009,1","99999,9","03,0000,9,1",,,,"99999,9,10098,1","SYN068AAXX  25034 07016 36/// ///// 10025 21009 30098 333 60007 555 60005;",
"07016099999","2010-12-25T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0026,1","-0008,1","99999,9","01,0000,2,1",,,,"99999,9,10102,1","SYN058AAXX  25044 07016 36/// ///// 10026 21008 30102 333 60005;",
"07016099999","2010-12-25T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0025,1","-0018,1","99999,9","01,0000,2,1",,,,"99999,9,10108,1","SYN058AAXX  25054 07016 36/// ///// 10025 21018 30108 333 60005;",
"07016099999","2010-12-25T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0027,1","-0006,1","99999,9","24,0044,9,1",,,"999,N,+0024,1","99999,9,10115,1","SYN074AAXX  25064 07016 36/// ///// 10027 21006 30115 333 20024 70044 555 60005;",
"07016099999","2010-12-25T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0007,1","-0005,1","99999,9","01,0000,2,1",,,,"99999,9,10123,1","SYN058AAXX  25074 07016 26/// ///// 10007 21005 30123 333 69925;",
