"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AW1","AW2","AW3","GA1","GA2","GA3","GE1","GF1","IA2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"07169099999","2020-04-06T18:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","320,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0050,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 061800Z AUTO 32010KT CAVOK 17/05 Q1024=",
"07169099999","2020-04-06T18:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","320,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0050,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 061830Z AUTO 32003KT CAVOK 17/05 Q1024=",
"07169099999","2020-04-06T19:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","300,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0050,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 061900Z AUTO 30002KT CAVOK 16/05 Q1024=",
"07169099999","2020-04-06T19:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0050,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 061930Z AUTO 00000KT CAVOK 16/05 Q1025=",
"07169099999","2020-04-06T20:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","250,1,N,0021,1","03048,1,9,N","009999,1,9,9","+0160,1","+0060,1","99999,9",,,,,"02,1,+01280,1,99,9","08,1,+03048,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01280,1,99,9,99,9",,,,"10250,1,99999,9",,,,,"MET063METAR LFSI 062000Z AUTO 25004KT 9999 FEW042 OVC100 16/06 Q1025=",
"07169099999","2020-04-06T20:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","240,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0060,1","99999,9",,,,,,,,,,,,,"10260,1,99999,9",,,,,"MET050METAR LFSI 062030Z AUTO 24003KT CAVOK 15/06 Q1026=",
"07169099999","2020-04-06T21:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","320,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0060,1","99999,9",,,,,,,,,,,,,"10260,1,99999,9",,,,,"MET050METAR LFSI 062130Z AUTO 32004KT CAVOK 14/06 Q1026=",
"07169099999","2020-04-06T22:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","140,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0060,1","99999,9",,,,,,,,,,,,,"10260,1,99999,9",,,,,"MET050METAR LFSI 062230Z AUTO 14002KT CAVOK 11/06 Q1026=",
"07169099999","2020-04-07T00:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","340,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0060,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 070000Z AUTO 34002KT CAVOK 10/06 Q1027=",
"07169099999","2020-04-07T00:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0060,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 070030Z AUTO 00000KT CAVOK 10/06 Q1027=",
"07169099999","2020-04-07T01:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0005,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0060,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 070130Z AUTO 09001KT CAVOK 09/06 Q1027=",
"07169099999","2020-04-07T02:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0060,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 070200Z AUTO 00000KT CAVOK 09/06 Q1027=",
"07169099999","2020-04-07T02:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0060,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 070230Z AUTO 08002KT CAVOK 09/06 Q1027=",
"07169099999","2020-04-07T03:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","350,1,N,0005,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0060,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 070300Z AUTO 35001KT CAVOK 08/06 Q1027=",
"07169099999","2020-04-07T03:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0060,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 070330Z AUTO 00000KT CAVOK 08/06 Q1027=",
"07169099999","2020-04-07T04:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","110,1,N,0005,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0050,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 070400Z AUTO 11001KT CAVOK 08/05 Q1027=",
"07169099999","2020-04-07T04:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0060,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 070430Z AUTO 09003KT CAVOK 08/06 Q1027=",
"07169099999","2020-04-07T05:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0060,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET050METAR LFSI 070500Z AUTO 10004KT CAVOK 08/06 Q1028=",
"07169099999","2020-04-07T05:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0005,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0060,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET050METAR LFSI 070530Z AUTO 08001KT CAVOK 08/06 Q1028=",
"07169099999","2020-04-07T06:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0060,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET050METAR LFSI 070600Z AUTO 10002KT CAVOK 09/06 Q1028=",
"07169099999","2020-04-07T06:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0060,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET050METAR LFSI 070630Z AUTO VRB03KT CAVOK 11/06 Q1028=",
"07169099999","2020-04-07T07:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0060,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET050METAR LFSI 070700Z AUTO VRB03KT CAVOK 11/06 Q1028=",
"07169099999","2020-04-07T07:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0070,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET050METAR LFSI 070730Z AUTO 08003KT CAVOK 12/07 Q1028=",
"07169099999","2020-04-07T08:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,V,0041,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0070,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET058METAR LFSI 070800Z AUTO 10008KT 070V130 CAVOK 15/07 Q1028=",
"07169099999","2020-04-07T08:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0070,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET050METAR LFSI 070830Z AUTO 10007KT CAVOK 16/07 Q1028=",
"07169099999","2020-04-07T09:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0070,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET050METAR LFSI 070900Z AUTO 10006KT CAVOK 17/07 Q1028=",
"07169099999","2020-04-07T09:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0070,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET050METAR LFSI 070930Z AUTO 07006KT CAVOK 19/07 Q1028=",
"07169099999","2020-04-07T10:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","060,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0050,1","99999,9",,,,,,,,,,,,,"10280,1,99999,9",,,,,"MET058METAR LFSI 071000Z AUTO 06004KT 010V100 CAVOK 21/05 Q1028=",
"07169099999","2020-04-07T10:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0030,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 071030Z AUTO VRB04KT CAVOK 22/03 Q1027=",
"07169099999","2020-04-07T11:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,V,0026,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0030,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET050METAR LFSI 071100Z AUTO VRB05KT CAVOK 22/03 Q1027=",
"07169099999","2020-04-07T11:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0240,1","-0030,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET059METAR LFSI 071130Z AUTO 10006KT 030V140 CAVOK 24/M03 Q1027=",
"07169099999","2020-04-07T12:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","050,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0240,1","-0010,1","99999,9",,,,,,,,,,,,,"10270,1,99999,9",,,,,"MET059METAR LFSI 071200Z AUTO 05006KT 360V090 CAVOK 24/M01 Q1027=",
"07169099999","2020-04-07T12:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","060,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0000,1","99999,9",,,,,,,,,,,,,"10260,1,99999,9",,,,,"MET059METAR LFSI 071230Z AUTO 06007KT 030V120 CAVOK 24/M00 Q1026=",
"07169099999","2020-04-07T13:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0240,1","-0020,1","99999,9",,,,,,,,,,,,,"10260,1,99999,9",,,,,"MET059METAR LFSI 071300Z AUTO 10006KT 020V180 CAVOK 24/M02 Q1026=",
"07169099999","2020-04-07T13:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0240,1","-0030,1","99999,9",,,,,,,,,,,,,"10260,1,99999,9",,,,,"MET059METAR LFSI 071330Z AUTO 09006KT 020V150 CAVOK 24/M03 Q1026=",
"07169099999","2020-04-07T14:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0250,1","-0020,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET059METAR LFSI 071400Z AUTO 10007KT 060V150 CAVOK 25/M02 Q1025=",
"07169099999","2020-04-07T14:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","070,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0240,1","-0020,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET059METAR LFSI 071430Z AUTO 07010KT 040V100 CAVOK 24/M02 Q1025=",
"07169099999","2020-04-07T15:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","070,1,V,0041,1","99999,9,9,Y","009900,5,9,9","+0240,1","-0020,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET059METAR LFSI 071500Z AUTO 07008KT 040V100 CAVOK 24/M02 Q1025=",
"07169099999","2020-04-07T15:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0250,1","-0020,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET059METAR LFSI 071530Z AUTO 08007KT 040V130 CAVOK 25/M02 Q1025=",
"07169099999","2020-04-07T16:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","110,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0000,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET051METAR LFSI 071600Z AUTO 11009KT CAVOK 24/M00 Q1025=",
"07169099999","2020-04-07T16:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","110,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0240,1","-0010,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET051METAR LFSI 071630Z AUTO 11008KT CAVOK 24/M01 Q1025=",
"07169099999","2020-04-07T17:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0230,1","-0010,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET051METAR LFSI 071700Z AUTO 09007KT CAVOK 23/M01 Q1025=",
"07169099999","2020-04-07T17:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0020,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 071730Z AUTO 10007KT CAVOK 22/02 Q1025=",
"07169099999","2020-04-07T18:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0010,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 071800Z AUTO 08006KT CAVOK 21/01 Q1025=",
"07169099999","2020-04-07T18:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0010,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 071830Z AUTO 09003KT CAVOK 19/01 Q1025=",
"07169099999","2020-04-07T19:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0020,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 071900Z AUTO 08004KT CAVOK 18/02 Q1025=",
"07169099999","2020-04-07T19:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0030,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 071930Z AUTO 08003KT CAVOK 16/03 Q1025=",
"07169099999","2020-04-07T20:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","110,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0030,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 072000Z AUTO 11003KT CAVOK 15/03 Q1025=",
"07169099999","2020-04-07T20:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0030,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 072030Z AUTO 09003KT CAVOK 14/03 Q1025=",
"07169099999","2020-04-07T21:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0040,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 072100Z AUTO 08002KT CAVOK 13/04 Q1025=",
"07169099999","2020-04-07T21:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0050,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 072130Z AUTO 08003KT CAVOK 12/05 Q1025=",
"07169099999","2020-04-07T22:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0040,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 072200Z AUTO 09003KT CAVOK 11/04 Q1025=",
"07169099999","2020-04-07T22:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0040,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 072230Z AUTO 08004KT CAVOK 11/04 Q1025=",
"07169099999","2020-04-07T23:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0040,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 072300Z AUTO 09004KT CAVOK 11/04 Q1025=",
"07169099999","2020-04-07T23:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0030,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 072330Z AUTO 08005KT CAVOK 13/03 Q1025=",
"07169099999","2020-04-08T00:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0040,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 080000Z AUTO 09004KT CAVOK 11/04 Q1025=",
"07169099999","2020-04-08T00:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","080,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0030,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 080030Z AUTO 08004KT CAVOK 11/03 Q1025=",
"07169099999","2020-04-08T01:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0030,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 080100Z AUTO 09005KT CAVOK 11/03 Q1024=",
"07169099999","2020-04-08T01:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0030,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 080130Z AUTO 09005KT CAVOK 12/03 Q1024=",
"07169099999","2020-04-08T02:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0030,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 080200Z AUTO 09005KT CAVOK 11/03 Q1024=",
"07169099999","2020-04-08T02:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0030,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 080230Z AUTO 10003KT CAVOK 10/03 Q1024=",
"07169099999","2020-04-08T03:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","150,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0030,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET058METAR LFSI 080300Z AUTO 15004KT 100V210 CAVOK 09/03 Q1024=",
"07169099999","2020-04-08T03:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0040,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 080330Z AUTO VRB02KT CAVOK 09/04 Q1024=",
"07169099999","2020-04-08T04:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0030,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 080400Z AUTO 10005KT CAVOK 08/03 Q1024=",
"07169099999","2020-04-08T04:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0030,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 080430Z AUTO 10003KT CAVOK 09/03 Q1024=",
"07169099999","2020-04-08T05:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0030,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 080500Z AUTO 10003KT CAVOK 08/03 Q1024=",
"07169099999","2020-04-08T05:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0030,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 080530Z AUTO 09004KT CAVOK 08/03 Q1024=",
"07169099999","2020-04-08T06:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0040,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 080600Z AUTO 10005KT CAVOK 10/04 Q1025=",
"07169099999","2020-04-08T06:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0050,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 080630Z AUTO 10004KT CAVOK 11/05 Q1025=",
"07169099999","2020-04-08T07:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","100,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0050,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 080700Z AUTO 10004KT CAVOK 13/05 Q1025=",
"07169099999","2020-04-08T07:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0050,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 080730Z AUTO 09004KT CAVOK 15/05 Q1025=",
"07169099999","2020-04-08T08:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","140,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0040,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET058METAR LFSI 080800Z AUTO 14004KT 090V180 CAVOK 17/04 Q1025=",
"07169099999","2020-04-08T08:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","210,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0040,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET058METAR LFSI 080830Z AUTO 21004KT 150V260 CAVOK 17/04 Q1025=",
"07169099999","2020-04-08T09:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","210,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0050,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET058METAR LFSI 080900Z AUTO 21005KT 180V260 CAVOK 18/05 Q1025=",
"07169099999","2020-04-08T09:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","230,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0050,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET058METAR LFSI 080930Z AUTO 23004KT 180V260 CAVOK 19/05 Q1025=",
"07169099999","2020-04-08T10:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0050,1","99999,9",,,,,,,,,,,,,"10250,1,99999,9",,,,,"MET050METAR LFSI 081000Z AUTO VRB02KT CAVOK 21/05 Q1025=",
"07169099999","2020-04-08T10:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0060,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET050METAR LFSI 081030Z AUTO VRB02KT CAVOK 21/06 Q1024=",
"07169099999","2020-04-08T11:00:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","240,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0070,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET058METAR LFSI 081100Z AUTO 24004KT 160V320 CAVOK 22/07 Q1024=",
"07169099999","2020-04-08T11:30:00","4","48.636008","4.899417","139.59","ROBINSON, FR","FM-15","99999","V020","230,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0060,1","99999,9",,,,,,,,,,,,,"10240,1,99999,9",,,,,"MET058METAR LFSI 081130Z AUTO 23005KT 180V330 CAVOK 22/06 Q1024=",
