"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AW1","AW2","AW3","GA1","GA2","GA3","GE1","GF1","IA1","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"07471099999","2020-07-17T18:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","350,1,N,0041,1","01219,1,9,N","009999,1,9,9","+0150,1","+0110,1","99999,9",,,,,,,,"02,1,+01006,1,99,9","08,1,+01219,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01006,1,99,9,99,9",,,,"10210,1,99999,9",,,,,"MET063METAR LFHP 171830Z AUTO 35008KT 9999 FEW033 OVC040 15/11 Q1021=",
"07471099999","2020-07-17T19:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","350,1,N,0051,1","99999,9,9,N","020000,1,9,9","+0152,1","+0102,1","99999,9","01,0000,9,1",,,,,,,"99,9,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,01250,1,99,9,99,9",,,,"99999,9,09251,1","3,1,004,1,+999,9","00,1",,"3,99,0072,1,999","SYN07607471 24670 83510 10152 20102 39251 4//// 53004 700// 333 60005 90710 91114=",
"07471099999","2020-07-17T19:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","350,1,N,0051,1","01280,1,C,N","009999,1,9,9","+0150,1","+0100,1","99999,9",,,,,,,,"08,1,+01280,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,01280,1,99,9,99,9",,,,"10210,1,99999,9",,,,,"MET056METAR LFHP 171900Z AUTO 35010KT 9999 OVC042 15/10 Q1021=",
"07471099999","2020-07-17T20:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","340,1,N,0036,1","99999,9,9,N","020000,1,9,9","+0137,1","+0101,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09252,1","2,1,004,1,+999,9","00,1",,"3,99,0067,1,999","SYN07607471 24670 /3407 10137 20101 39252 4//// 52004 700// 333 60005 90710 91113=",
"07471099999","2020-07-17T21:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","120,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0120,1","+0094,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09253,1","1,1,004,1,+999,9","00,1",,"3,99,0046,1,999","SYN09207471 24970 /1203 10120 20094 39253 4//// 51004 700// 333 4/000 60007 90710 91109 555 60005=",
"07471099999","2020-07-17T22:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","010,1,N,0026,1","99999,9,9,N","020000,1,9,9","+0118,1","+0097,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09253,1","1,1,002,1,+999,9","00,1",,"3,99,0051,1,999","SYN07607471 24970 /0105 10118 20097 39253 4//// 51002 700// 333 60005 90710 91110=",
"07471099999","2020-07-17T23:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0106,1","+0092,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09253,1","2,1,001,1,+999,9","00,1",,"3,99,0046,1,999","SYN07607471 24970 /1002 10106 20092 39253 4//// 52001 700// 333 60005 90710 91109=",
"07471099999","2020-07-18T00:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","350,1,N,0021,1","99999,9,9,N","020000,1,9,9","+0106,1","+0089,1","99999,9","03,0000,9,1","06,0000,9,1",,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09249,1","8,1,004,1,+999,9","00,1",,"3,99,0046,1,999","SYN09807471 04970 /3504 10106 20089 39249 4//// 58004 60001 700// 333 4/000 60007 90710 91109 555 60005=",
"07471099999","2020-07-18T01:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","040,1,N,0005,1","99999,9,9,N","019000,1,9,9","+0097,1","+0085,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09247,1","8,1,006,1,+999,9","00,1",,"3,99,0026,1,999","SYN07607471 24569 /0401 10097 20085 39247 4//// 58006 700// 333 60005 90710 91105=",
"07471099999","2020-07-18T02:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0107,1","+0091,1","99999,9","01,0000,9,1",,,,,,,"99,9,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","06,99,1,99,9,99,9,00800,1,99,9,99,9",,,,"99999,9,09246,1","6,1,007,1,+999,9","00,1",,"3,99,0026,1,999","SYN07607471 24570 63002 10107 20091 39246 4//// 56007 700// 333 60005 90710 91105=",
"07471099999","2020-07-18T03:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","310,1,N,0005,1","99999,9,9,N","020000,1,9,9","+0096,1","+0085,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09242,1","8,1,007,1,+999,9","00,1",,"3,99,0021,1,999","SYN09207471 24970 /3101 10096 20085 39242 4//// 58007 700// 333 4/000 60007 90710 91104 555 60005=",
"07471099999","2020-07-18T04:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","014000,1,9,9","+0103,1","+0084,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09239,1","8,1,008,1,+999,9","00,1",,"3,99,0051,1,999","SYN07607471 24964 /3502 10103 20084 39239 4//// 58008 700// 333 60005 90710 91110=",
"07471099999","2020-07-18T05:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","019000,1,9,9","+0100,1","+0088,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09240,1","5,1,006,1,+999,9","00,1",,"3,99,0036,1,999","SYN07607471 24969 /0402 10100 20088 39240 4//// 55006 700// 333 60005 90710 91107=",
"07471099999","2020-07-18T06:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0128,1","+0109,1","99999,9","03,0000,9,1","12,0000,9,1","24,0000,2,1","9999,1,9,999999,9,9",,,,,,,,,,"240,M,+0154,1","240,N,+0091,1","99999,9,09241,1","5,1,001,1,+999,9","00,1",,"3,99,0026,1,999","SYN12807471 04570 /0902 10128 20109 39241 4//// 55001 60002 700// 333 10154 20091 31006 4/000 55001 60007 79999 90710 91105 555 60005=",
"07471099999","2020-07-18T07:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","360,1,N,0036,1","99999,9,9,N","020000,1,9,9","+0162,1","+0114,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09241,1","1,1,002,1,+999,9","00,1",,"3,99,0057,1,999","SYN07607471 24570 /3607 10162 20114 39241 4//// 51002 700// 333 60005 90710 91111=",
"07471099999","2020-07-18T07:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","360,1,V,0036,1","00610,1,C,N","009999,1,9,9","+0160,1","+0110,1","99999,9",,,,,,,,"07,1,+00610,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,,"10200,1,99999,9",,,,,"MET064METAR LFHP 180700Z AUTO 36007KT 320V040 9999 BKN020 16/11 Q1020=",
"07471099999","2020-07-18T07:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","360,1,N,0051,1","00732,1,C,N","009999,1,9,9","+0170,1","+0110,1","99999,9",,,,,,,,"07,1,+00732,1,99,9","07,1,+00914,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00732,1,99,9,99,9",,,,"10200,1,99999,9",,,,,"MET063METAR LFHP 180730Z AUTO 36010KT 9999 BKN024 BKN030 17/11 Q1020=",
"07471099999","2020-07-18T08:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","040,1,N,0062,1","99999,9,9,N","020000,1,9,9","+0183,1","+0096,1","99999,9","01,0000,9,1",,,,,,,"99,9,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","06,99,1,99,9,99,9,00800,1,99,9,99,9",,,,"99999,9,09239,1","8,1,001,1,+999,9","00,1",,"3,99,0093,1,999","SYN07607471 24570 60412 10183 20096 39239 4//// 58001 700// 333 60005 90710 91118=",
"07471099999","2020-07-18T08:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","040,1,V,0062,1","00823,1,C,N","009999,1,9,9","+0180,1","+0100,1","99999,9",,,,,,,,"07,1,+00823,1,99,9","07,1,+00975,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00823,1,99,9,99,9",,,,"10200,1,99999,9",,,,,"MET071METAR LFHP 180800Z AUTO 04012KT 010V070 9999 BKN027 BKN032 18/10 Q1020=",
"07471099999","2020-07-18T08:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","060,1,V,0046,1","99999,9,9,N","009999,1,9,9","+0180,1","+0110,1","99999,9",,,,,,,,"02,1,+00945,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00945,1,99,9,99,9",,,,"10200,1,99999,9",,,,,"MET064METAR LFHP 180830Z AUTO 06009KT 020V090 9999 FEW031 18/11 Q1020=",
"07471099999","2020-07-18T09:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","030,1,N,0051,1","99999,9,9,N","020000,1,9,9","+0194,1","+0096,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09238,1","8,1,003,1,+999,9","00,1",,"3,99,0098,1,999","SYN09207471 24670 /0310 10194 20096 39238 4//// 58003 700// 333 4/000 60007 90710 91119 555 60005=",
"07471099999","2020-07-18T09:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,V,0051,1","99999,9,9,N","009999,1,9,9","+0190,1","+0100,1","99999,9",,,,,,,,"02,1,+01067,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9",,,,"10200,1,99999,9",,,,,"MET064METAR LFHP 180900Z AUTO 03010KT 360V070 9999 FEW035 19/10 Q1020=",
"07471099999","2020-07-18T09:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,V,0051,1","99999,9,9,N","009999,1,9,9","+0200,1","+0100,1","99999,9",,,,,,,,"02,1,+01097,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01097,1,99,9,99,9",,,,"10200,1,99999,9",,,,,"MET064METAR LFHP 180930Z AUTO 03010KT 350V070 9999 FEW036 20/10 Q1020=",
"07471099999","2020-07-18T10:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","060,1,N,0057,1","99999,9,9,N","020000,1,9,9","+0206,1","+0089,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09238,1","6,1,003,1,+999,9","00,1",,"3,99,0113,1,999","SYN07607471 24670 /0611 10206 20089 39238 4//// 56003 700// 333 60005 90710 91122=",
"07471099999","2020-07-18T10:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","060,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0210,1","+0090,1","99999,9",,,,,,,,"02,1,+01341,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01341,1,99,9,99,9",,,,"10200,1,99999,9",,,,,"MET056METAR LFHP 181000Z AUTO 06011KT 9999 FEW044 21/09 Q1020=",
"07471099999","2020-07-18T10:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","050,1,V,0057,1","99999,9,9,N","009999,1,9,9","+0220,1","+0080,1","99999,9",,,,,,,,"04,1,+01372,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9",,,,"10200,1,99999,9",,,,,"MET064METAR LFHP 181030Z AUTO 05011KT 010V090 9999 SCT045 22/08 Q1020=",
"07471099999","2020-07-18T11:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","050,1,N,0057,1","99999,9,9,N","020000,1,9,9","+0215,1","+0080,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09238,1","6,1,001,1,+999,9","00,1",,"3,99,0098,1,999","SYN07607471 24970 /0511 10215 20080 39238 4//// 56001 700// 333 60005 90710 91119=",
"07471099999","2020-07-18T11:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","050,1,V,0057,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0080,1","99999,9",,,,,,,,,,,,,,,,"10200,1,99999,9",,,,,"MET058METAR LFHP 181100Z AUTO 05011KT 350V090 CAVOK 22/08 Q1020=",
"07471099999","2020-07-18T11:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","040,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10200,1,99999,9",,,,,"MET058METAR LFHP 181130Z AUTO 04009KT 330V090 CAVOK 22/09 Q1020=",
"07471099999","2020-07-18T12:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","020,1,N,0046,1","99999,9,9,N","020000,1,9,9","+0222,1","+0080,1","99999,9","03,0000,9,1","06,0000,9,1",,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09234,1","8,1,004,1,+999,9","00,1",,"3,99,0103,1,999","SYN09807471 04970 /0209 10222 20080 39234 4//// 58004 60001 700// 333 4/000 60007 90710 91120 555 60005=",
"07471099999","2020-07-18T12:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","020,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0080,1","99999,9",,,,,,,,,,,,,,,,"10200,1,99999,9",,,,,"MET058METAR LFHP 181200Z AUTO 02009KT 320V060 CAVOK 22/08 Q1020=",
"07471099999","2020-07-18T12:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","050,1,V,0057,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0080,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181230Z AUTO 05011KT 360V080 CAVOK 23/08 Q1019=",
"07471099999","2020-07-18T13:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","020,1,N,0057,1","99999,9,9,N","020000,1,9,9","+0235,1","+0080,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09232,1","8,1,006,1,+999,9","00,1",,"3,99,0108,1,999","SYN07607471 24970 /0211 10235 20080 39232 4//// 58006 700// 333 60005 90710 91121=",
"07471099999","2020-07-18T13:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","020,1,V,0057,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0080,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181300Z AUTO 02011KT 340V050 CAVOK 24/08 Q1019=",
"07471099999","2020-07-18T13:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0070,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181330Z AUTO 03009KT 340V090 CAVOK 24/07 Q1019=",
"07471099999","2020-07-18T14:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","050,1,N,0046,1","99999,9,9,N","020000,1,9,9","+0238,1","+0086,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09228,1","7,1,010,1,+999,9","00,1",,"3,99,0093,1,999","SYN07607471 24770 /0509 10238 20086 39228 4//// 57010 700// 333 60005 90710 91118=",
"07471099999","2020-07-18T14:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","050,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181400Z AUTO 05009KT 010V090 CAVOK 24/09 Q1019=",
"07471099999","2020-07-18T14:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181430Z AUTO 03010KT 350V070 CAVOK 24/09 Q1019=",
"07471099999","2020-07-18T15:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","040,1,N,0051,1","99999,9,9,N","020000,1,9,9","+0241,1","+0093,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09227,1","6,1,007,1,+999,9","00,1",,"3,99,0108,1,999","SYN09207471 24970 /0410 10241 20093 39227 4//// 56007 700// 333 4/000 60007 90710 91121 555 60005=",
"07471099999","2020-07-18T15:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","040,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181500Z AUTO 04010KT 360V080 CAVOK 24/09 Q1019=",
"07471099999","2020-07-18T15:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181530Z AUTO 03010KT 350V100 CAVOK 24/09 Q1019=",
"07471099999","2020-07-18T16:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","030,1,N,0046,1","99999,9,9,N","020000,1,9,9","+0241,1","+0093,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09226,1","6,1,006,1,+999,9","00,1",,"3,99,0113,1,999","SYN07607471 24770 /0309 10241 20093 39226 4//// 56006 700// 333 60005 90710 91122=",
"07471099999","2020-07-18T16:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181600Z AUTO 03009KT 330V120 CAVOK 24/09 Q1019=",
"07471099999","2020-07-18T16:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","010,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET050METAR LFHP 181630Z AUTO 01009KT CAVOK 23/09 Q1019=",
"07471099999","2020-07-18T17:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","030,1,N,0051,1","99999,9,9,N","020000,1,9,9","+0232,1","+0092,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09226,1","6,1,002,1,+999,9","00,1",,"3,99,0103,1,999","SYN07607471 24770 /0310 10232 20092 39226 4//// 56002 700// 333 60005 90710 91120=",
"07471099999","2020-07-18T17:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181700Z AUTO 03010KT 350V060 CAVOK 23/09 Q1019=",
"07471099999","2020-07-18T17:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","040,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET050METAR LFHP 181730Z AUTO 04009KT CAVOK 23/09 Q1019=",
"07471099999","2020-07-18T18:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","040,1,N,0046,1","99999,9,9,N","020000,1,9,9","+0221,1","+0086,1","99999,9","03,0000,9,1","12,0000,9,1",,"9999,1,9,999999,9,9",,,,,,,,,,"120,M,+0250,1","120,N,+0130,1","99999,9,09226,1","6,1,001,1,+999,9","00,1",,"3,99,0088,1,999","SYN11007471 04970 /0409 10221 20086 39226 4//// 56001 60002 700// 333 10250 20130 4/000 60007 90710 91117 555 60005=",
"07471099999","2020-07-18T18:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","040,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181800Z AUTO 04009KT 010V070 CAVOK 22/09 Q1019=",
"07471099999","2020-07-18T18:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","040,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET058METAR LFHP 181830Z AUTO 04007KT 010V070 CAVOK 21/09 Q1019=",
"07471099999","2020-07-18T19:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","020,1,N,0026,1","99999,9,9,N","020000,1,9,9","+0198,1","+0091,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09230,1","3,1,004,1,+999,9","00,1",,"3,99,0067,1,999","SYN07607471 24970 /0205 10198 20091 39230 4//// 53004 700// 333 60005 90710 91113=",
"07471099999","2020-07-18T19:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","020,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0090,1","99999,9",,,,,,,,,,,,,,,,"10190,1,99999,9",,,,,"MET050METAR LFHP 181900Z AUTO 02005KT CAVOK 20/09 Q1019=",
"07471099999","2020-07-18T20:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","020000,1,9,9","+0181,1","+0089,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09235,1","3,1,009,1,+999,9","00,1",,"3,99,0041,1,999","SYN07607471 24970 /3204 10181 20089 39235 4//// 53009 700// 333 60005 90710 91108=",
"07471099999","2020-07-18T21:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0153,1","+0090,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09238,1","1,1,012,1,+999,9","00,1",,"3,99,0031,1,999","SYN09207471 24970 /2603 10153 20090 39238 4//// 51012 700// 333 4/000 60007 90710 91106 555 60005=",
"07471099999","2020-07-18T22:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","150,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0130,1","+0085,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09241,1","1,1,011,1,+999,9","00,1",,"3,99,0031,1,999","SYN07607471 24970 /1503 10130 20085 39241 4//// 51011 700// 333 60005 90710 91106=",
"07471099999","2020-07-18T23:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","020000,1,9,9","+0121,1","+0084,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09239,1","9,9,004,1,+999,9","00,1",,"3,99,0031,1,999","SYN07607471 24970 /2304 10121 20084 39239 4//// 50004 700// 333 60005 90710 91106=",
"07471099999","2020-07-19T00:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","020000,1,9,9","+0117,1","+0082,1","99999,9","03,0000,9,1","06,0000,9,1",,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09236,1","8,1,002,1,+999,9","00,1",,"3,99,0031,1,999","SYN09807471 04970 /2304 10117 20082 39236 4//// 58002 60001 700// 333 4/000 60007 90710 91106 555 60005=",
"07471099999","2020-07-19T01:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","020000,1,9,9","+0119,1","+0084,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09234,1","7,1,007,1,+999,9","00,1",,"3,99,0036,1,999","SYN07607471 24970 /2305 10119 20084 39234 4//// 57007 700// 333 60005 90710 91107=",
"07471099999","2020-07-19T02:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","280,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0102,1","+0076,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09234,1","6,1,005,1,+999,9","00,1",,"3,99,0031,1,999","SYN07607471 24970 /2803 10102 20076 39234 4//// 56005 700// 333 60005 90710 91106=",
"07471099999","2020-07-19T03:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","020000,1,9,9","+0092,1","+0070,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09230,1","8,1,006,1,+999,9","00,1",,"3,99,0026,1,999","SYN09207471 24970 /2304 10092 20070 39230 4//// 58006 700// 333 4/000 60007 90710 91105 555 60005=",
"07471099999","2020-07-19T04:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0082,1","+0063,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09228,1","8,1,006,1,+999,9","00,1",,"3,99,0021,1,999","SYN07607471 24970 /2403 10082 20063 39228 4//// 58006 700// 333 60005 90710 91104=",
"07471099999","2020-07-19T05:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","170,1,N,0005,1","99999,9,9,N","019000,1,9,9","+0085,1","+0074,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09228,1","6,1,006,1,+999,9","00,1",,"3,99,0021,1,999","SYN07607471 24969 /1701 10085 20074 39228 4//// 56006 700// 333 60005 90710 91104=",
"07471099999","2020-07-19T06:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","019000,1,9,9","+0127,1","+0099,1","99999,9","03,0000,9,1","12,0000,9,1","24,0000,9,1","9999,1,9,999999,9,9",,,,,,,,,,"240,M,+0221,1","240,N,+0076,1","99999,9,09229,1","5,1,001,1,+999,9","00,1",,"3,99,0015,1,999","SYN12807471 04969 /3402 10127 20099 39229 4//// 55001 60002 700// 333 10221 20076 30006 4/000 55125 60007 70000 90710 91103 555 60005=",
