"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AG1","GA1","GA2","GA3","MA1","MW1","OC1","REM","EQD"
"07561599999","1990-04-11T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0051,1","00600,1,C,N","011200,1,N,1","+0070,1","+0020,1","99999,9","2,000","07,1,+00600,9,05,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-04-11T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","00750,1,C,N","011200,1,N,1","+0090,1","+0010,1","99999,9","2,000","06,1,+00750,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-04-12T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","00750,1,C,N","011200,1,N,1","+0060,1","+0010,1","99999,9","2,000","07,1,+00750,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-04-12T12:20:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","00900,1,C,N","011200,1,N,1","+0080,1","+0020,1","99999,9","2,000","06,1,+00900,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-04-12T15:20:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0090,1","+0010,1","99999,9","2,000","04,1,+01050,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-04-13T09:30:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,C,0000,1","00750,1,C,N","011200,1,N,1","+0070,1","+0050,1","99999,9","2,999","08,1,+00750,9,05,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-13T16:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0010,1","00600,1,C,N","008000,1,N,1","+0070,1","+0040,1","99999,9","2,999","08,1,+00600,9,05,9",,,,"60,1",,,
"07561599999","1990-04-14T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00600,1,C,N","011200,1,N,1","+0030,1","-0010,1","99999,9","2,000","07,1,+00600,9,05,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-14T13:25:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","00750,1,C,N","011200,1,N,1","+0030,1","+0010,1","99999,9","2,999","06,1,+00750,9,09,9",,,,"87,1",,,
"07561599999","1990-04-14T15:51:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0051,1","00750,1,C,N","011200,1,N,1","+0040,1","-0010,1","99999,9","2,999","05,1,+00750,9,09,9",,,,"87,1","0103,1",,
"07561599999","1990-04-15T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","00660,1,C,N","011200,1,N,1","+0060,1","+0000,1","99999,9","2,000","05,1,+00660,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-04-15T14:50:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0077,1","00900,1,C,N","011200,1,N,1","+0060,1","-0030,1","99999,9","2,001","05,1,+00900,9,08,9",,,,"87,1","0129,1",,
"07561599999","1990-04-17T10:24:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0050,1","+0000,1","99999,9","2,999","01,1,+00360,9,05,9","03,1,+00900,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-17T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0021,1","00600,1,C,N","011200,1,N,1","+0040,1","+0020,1","99999,9","2,004","03,1,+00300,9,07,9","03,1,+00600,9,08,9",,,"21,1",,,
"07561599999","1990-04-18T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","00750,1,C,N","011200,1,N,1","+0030,1","-0030,1","99999,9","2,003","02,1,+00600,9,09,9","03,1,+00750,9,08,9","05,1,+07500,9,00,9",,"88,1","0103,1",,
"07561599999","1990-04-19T09:54:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","02400,1,C,N","011200,1,N,1","+0030,1","-0010,1","99999,9","2,999","04,1,+00600,9,08,9","04,1,+02400,9,03,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-19T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0077,1","00660,1,C,N","011200,1,N,1","+0080,1","+0000,1","99999,9","2,000","07,1,+00660,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-19T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00450,1,C,N","011200,1,N,1","+0050,1","+0030,1","99999,9","2,004","08,1,+00450,9,05,9",,,,"60,1",,,
"07561599999","1990-04-20T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0051,1","00300,1,C,N","008000,1,N,1","+0000,1","-0020,1","99999,9","2,000","05,1,+00300,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-20T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","00540,1,C,N","011200,1,N,1","+0030,1","-0010,1","99999,9","2,000","06,1,+00540,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-20T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","00600,1,C,N","011200,1,N,1","+0030,1","-0020,1","99999,9","2,000","07,1,+00600,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-21T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0021,1","22000,1,C,N","008000,1,N,1","+0040,1","-0010,1","99999,9","2,000","04,1,+00660,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-25T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0021,1","00300,1,C,N","003000,1,N,1","+0060,1","+0040,1","99999,9","2,000","08,1,+00300,9,07,9",,,,"10,1",,,
"07561599999","1990-04-25T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0021,1","02400,1,C,N","011200,1,N,1","+0090,1","+0040,1","99999,9","2,000","04,1,+00750,9,08,9","04,1,+02400,9,03,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-26T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0021,1","00750,1,C,N","003000,1,N,1","+0080,1","+0040,1","99999,9","2,000","05,1,+00750,9,08,9",,,,"10,1",,,
"07561599999","1990-04-26T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","01200,1,C,N","008000,1,N,1","+0110,1","+0000,1","99999,9","2,000","06,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-04-26T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0110,1","+0000,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-04T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","120,1,N,0010,1","22000,1,C,N","011200,1,N,1","+0160,1","+0070,1","99999,9","2,000","01,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-04T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","22000,1,C,N","011200,1,N,1","+0180,1","+0040,1","99999,9","2,000","04,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-05T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0031,1","00900,1,C,N","011200,1,N,1","+0120,1","+0080,1","99999,9","2,005","03,1,+00600,9,09,9","04,1,+00900,9,08,9",,,"21,1",,,
"07561599999","1990-05-06T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","01200,1,C,N","011200,1,N,1","+0170,1","+0050,1","99999,9","2,000","03,1,+00900,9,09,9","04,1,+01200,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-06T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","01350,1,C,N","011200,1,N,1","+0110,1","+0090,1","99999,9","2,005","03,1,+01050,9,09,9","04,1,+01350,9,08,9",,,"17,1",,,
"07561599999","1990-05-08T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","00900,1,C,N","011200,1,N,1","+0130,1","+0090,1","99999,9","2,004","02,1,+00600,9,08,9","05,1,+00900,9,09,9",,,"60,1",,,
"07561599999","1990-05-08T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","00600,1,C,N","004000,1,N,1","+0110,1","+0100,1","99999,9","2,016","07,1,+00600,9,09,9",,,,"95,1",,,
"07561599999","1990-05-09T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0130,1","+0090,1","99999,9","2,000","02,1,+00600,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-09T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","01200,1,C,N","011200,1,N,1","+0160,1","+0090,1","99999,9","2,000","02,1,+00900,9,09,9","04,1,+01200,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-09T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","01200,1,C,N","011200,1,N,1","+0130,1","+0080,1","99999,9","2,005","04,1,+00600,9,09,9","04,1,+01200,9,08,9",,,"17,1",,,
"07561599999","1990-05-10T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","22000,1,C,N","008000,1,N,1","+0130,1","+0080,1","99999,9","2,000","04,1,+00750,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-10T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","00900,1,C,N","011200,1,N,1","+0160,1","+0060,1","99999,9","2,000","05,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-10T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00900,1,C,N","011200,1,N,1","+0150,1","+0080,1","99999,9","2,000","04,1,+00600,9,09,9","03,1,+00900,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-11T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0150,1","+0070,1","99999,9","2,000","04,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-11T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0150,1","+0060,1","99999,9","2,000","04,1,+01050,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-12T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","22000,1,C,N","006000,1,N,1","+0140,1","+0080,1","99999,9","2,000","04,1,+00450,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-12T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","00900,1,C,N","006000,1,N,1","+0170,1","+0080,1","99999,9","2,000","06,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-12T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","01200,1,C,N","011200,1,N,1","+0170,1","+0070,1","99999,9","2,000","06,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-13T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0031,1","00090,1,C,N","001000,1,N,1","+0100,1","+0100,1","99999,9","2,004","07,1,+00090,9,05,9",,,,"60,1",,,
"07561599999","1990-05-13T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","00180,1,C,N","002000,1,N,1","+0100,1","+0100,1","99999,9","2,012","08,1,+00180,9,05,9",,,,"61,1",,,
"07561599999","1990-05-15T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0170,1","+0080,1","99999,9","2,000","02,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-15T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-15T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-16T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0170,1","+0110,1","99999,9","2,000","02,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-16T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0070,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-16T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-17T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","200,1,N,0031,1","07500,1,C,N","011200,1,N,1","+0200,1","+0110,1","99999,9","2,000","01,1,+00900,9,08,9","03,1,+02400,9,03,9","05,1,+07500,9,00,9",,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-17T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","01200,1,C,N","011200,1,N,1","+0210,1","+0080,1","99999,9","2,000","05,1,+01200,9,08,9","07,1,+07500,9,00,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-17T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,C,0000,1","01200,1,C,N","011200,1,N,1","+0200,1","+0110,1","99999,9","2,005","03,1,+00900,9,09,9","04,1,+01200,9,08,9",,,"17,1",,,
"07561599999","1990-05-18T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","22000,1,C,N","011200,1,N,1","+0170,1","+0120,1","99999,9","2,000","02,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-18T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0100,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-18T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","100,1,N,0021,1","01200,1,C,N","011200,1,N,1","+0200,1","+0110,1","99999,9","2,000","01,1,+01050,9,09,9","06,1,+01200,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-19T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,C,0000,1","22000,1,C,N","011200,1,N,1","+0150,1","+0120,1","99999,9","2,000","01,1,+00300,9,07,9","03,1,+00600,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-19T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0021,1","01200,1,C,N","011200,1,N,1","+0200,1","+0120,1","99999,9","2,000","05,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-19T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,C,0000,1","01200,1,C,N","011200,1,N,1","+0170,1","+0130,1","99999,9","2,007","03,1,+00900,9,09,9","04,1,+01200,9,08,9",,,"80,1",,,
"07561599999","1990-05-20T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0021,1","00090,1,C,N","001000,1,N,1","+0110,1","+0110,1","99999,9","2,016","08,1,+00090,9,09,9",,,,"95,1",,,
"07561599999","1990-05-22T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0010,1","02400,1,C,N","011200,1,N,1","+0120,1","+0110,1","99999,9","2,000","01,1,+00015,9,07,9","03,1,+00750,9,08,9","05,1,+02400,9,03,9",,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-22T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0077,1","00900,1,C,N","011200,1,N,1","+0130,1","+0100,1","99999,9","2,007","03,1,+00300,9,09,9","04,1,+00900,9,08,9",,,"80,1",,,
"07561599999","1990-05-22T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","00360,1,C,N","006000,1,N,1","+0120,1","+0110,1","99999,9","2,004","08,1,+00360,9,05,9",,,,"60,1",,,
"07561599999","1990-05-23T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","02400,1,C,N","006000,1,N,1","+0150,1","+0110,1","99999,9","2,000","04,1,+00360,9,08,9","04,1,+02400,9,03,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-23T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0062,1","00750,1,C,N","006000,1,N,1","+0160,1","+0110,1","99999,9","2,000","08,1,+00750,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-23T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0021,1","00900,1,C,N","011200,1,N,1","+0170,1","+0100,1","99999,9","2,000","05,1,+00900,9,08,9","06,1,+07500,9,00,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-24T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0021,1","00900,1,C,N","011200,1,N,1","+0140,1","+0100,1","99999,9","2,007","03,1,+00600,9,09,9","04,1,+00900,9,08,9",,,"80,1",,,
"07561599999","1990-05-24T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,C,0000,1","00600,1,C,N","011200,1,N,1","+0120,1","+0100,1","99999,9","2,012","08,1,+00600,9,05,9",,,,"61,1",,,
"07561599999","1990-05-25T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","22000,1,C,N","006000,1,N,1","+0130,1","+0080,1","99999,9","2,000","04,1,+00600,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-05-25T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0160,1","+0080,1","99999,9","2,000","04,1,+00900,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-05-26T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0130,1","+0050,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-26T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0170,1","+0050,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-26T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0050,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-27T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","100,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0150,1","+0040,1","99999,9","2,000","04,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-27T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0160,1","+0040,1","99999,9","2,000","03,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-29T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","060,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0100,1","-0030,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-29T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0150,1","+0030,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-29T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0170,1","+0030,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-05-30T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0010,1","02400,1,C,N","011200,1,N,1","+0120,1","+0050,1","99999,9","2,000","01,1,+01200,9,08,9","07,1,+02400,9,03,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-30T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","220,1,N,0010,1","00900,1,C,N","011200,1,N,1","+0120,1","+0050,1","99999,9","2,000","05,1,+00900,9,08,9","06,1,+02400,9,03,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-30T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0021,1","01200,1,C,N","011200,1,N,1","+0130,1","+0060,1","99999,9","2,000","05,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-31T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","220,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0140,1","+0080,1","99999,9","2,000","01,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-31T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","220,1,N,0062,1","01050,1,C,N","011200,1,N,1","+0170,1","+0070,1","99999,9","2,000","06,1,+01050,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-05-31T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0062,1","00900,1,C,N","011200,1,N,1","+0160,1","+0070,1","99999,9","2,000","05,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-01T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","00360,1,C,N","008000,1,N,1","+0130,1","+0090,1","99999,9","2,000","05,1,+00360,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-01T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0160,1","+0110,1","99999,9","2,000","02,1,+00750,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-01T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0077,1","22000,1,C,N","011200,1,N,1","+0160,1","+0100,1","99999,9","2,000","03,1,+00750,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-02T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","240,1,N,0021,1","00060,1,C,N","000500,1,N,1","+0110,1","+0110,1","99999,9","2,002","08,1,+00060,9,07,9",,,,"50,1",,,
"07561599999","1990-06-02T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0031,1","00060,1,C,N","001000,1,N,1","+0120,1","+0120,1","99999,9","2,002","08,1,+00060,9,07,9",,,,"50,1",,,
"07561599999","1990-06-02T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0077,1","00750,1,C,N","011200,1,N,1","+0140,1","+0090,1","99999,9","2,000","05,1,+00750,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-03T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0170,1","+0090,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
